id,district_corrected
41258,TZ0103
71130,TZ1804
47975,TZ1902
19647,TZ0408
29929,TZ1407
74039,TZ1204
16844,TZ1104
41462,TZ1907
40653,TZ0408
922,TZ0404
22222,TZ1603
215,TZ0503
35524,TZ1607
63823,TZ0703
7959,TZ0904
488,TZ0503
35749,TZ0402
50399,TZ1407
66211,TZ0303
55876,TZ1501
51442,TZ0303
14372,TZ2002
5503,TZ2101
1583,TZ2006
55244,TZ0901
49634,TZ0101
71827,TZ1805
18287,TZ1101
34251,TZ1403
67760,TZ1601
10885,TZ0503
55095,TZ2605
41307, 
66998,TZ0202
72155,TZ0504
72885,TZ2203
27781,TZ0401
27124,TZ0902
7610,TZ1901
47191,TZ0702
15428,TZ1304
12978,TZ1802
66198,TZ0307
35192, 
37560,TZ0408
27700, 
50971,TZ0101
59561,TZ2007
58644,TZ2205
9874,TZ1301
18983,TZ0506
4199,TZ0304
38234,TZ2203
51675,TZ1003
554,TZ0302
23957,TZ1403
20924,TZ1705
47219,TZ2002
54635,TZ2105
18078,TZ1804
65069,TZ1101
31849,TZ1805
38122,TZ2404
48208,TZ0202
55093,TZ1603
45766,TZ0304
18108,TZ0604
3355, 
27530,TZ0601
67211,TZ0303
56538,TZ2201
38816,TZ0502
36351,TZ2102
45237,TZ0503
64593,TZ1101
65983,TZ1805
36198,TZ0206
57610,TZ2402
26568,TZ0202
55959,TZ0402
74022,TZ0803
56900,TZ0501
5866,TZ1204
48842,TZ0904
1075,TZ1001
14085,TZ2202
13116,TZ1907
72554,TZ1808
46369,TZ0405
13713,TZ2103
63016,TZ2404
7673,TZ2404
23048,TZ0205
52815,TZ2104
43319,TZ0504
2551,TZ0203
23910,TZ2002
71916,TZ2606
51566,TZ0101
24191,TZ1001
47770,TZ1202
35725,TZ0303
60526,TZ1801
414,TZ0604
61418,TZ1808
1201,TZ1701
15124,TZ0205
20248,TZ1603
33157,TZ2105
47905,TZ0406
3419,TZ0601
31921,TZ0801
25986,TZ0206
22796,TZ2004
64928,TZ0302
6092,TZ2606
47222,TZ1001
13124,TZ0301
40613,TZ1203
5409,TZ1608
44046,TZ1602
22578,TZ2202
68923,TZ0206
72283,TZ2002
71429,TZ1802
38283,TZ1401
29875,TZ2202
47866,TZ1001
57782,TZ0604
28472,TZ1803
8308,TZ0607
26073,TZ0903
19976,TZ2404
41037,TZ0503
17322,TZ0503
70477,TZ1601
41593,TZ0406
45658,TZ2202
5693,TZ2203
14753,TZ1902
72064,TZ0504
5609,TZ0304
63865,TZ1806
45761,TZ0301
42335,TZ0304
66012,TZ2404
37894,TZ2003
39215,TZ0406
34601,TZ1805
40833,TZ0301
32880,TZ1305
69119,TZ1203
23287,TZ0205
109,TZ1402
37884,TZ0502
15009,TZ1803
38212,TZ2202
72069,TZ0503
98,TZ2006
23194,TZ2606
3354,TZ1907
14409,TZ1702
15845,TZ0304
33872,TZ0302
39522,TZ1808
44696,TZ0507
21435,TZ2403
71293,TZ0904
53205,TZ2101
39778,TZ0903
36808,TZ0501
52924,TZ0102
49065,TZ0507
3457,TZ1902
32624,TZ1401
31090,TZ2101
61150,TZ2609
49810, 
41858,TZ0206
34082,TZ2606
38672,TZ2101
31785,TZ1302
32700,TZ1203
709,TZ0801
10654,TZ0902
8131,TZ0503
49083,TZ2606
29247,TZ2206
20159,TZ1504
34687,TZ2201
72669,TZ1006
7710,TZ2205
18954,TZ0901
54006,TZ1305
72682,TZ1503
31758,TZ1207
48964,TZ0605
25977, 
46222,TZ0304
62536,TZ1603
67190,TZ0802
27161,TZ2606
21207,TZ0302
68058,TZ1204
73228,TZ1207
16658,TZ1603
63466,TZ0205
34075,TZ1601
30608,TZ1606
72829,TZ0302
16303,TZ2202
50300,TZ1002
1536,TZ1301
48707,TZ0406
68986,TZ0403
11936,TZ2505
12144,TZ0304
39419,TZ2004
46445,TZ0206
4430,TZ0604
47374,TZ0304
56876,TZ0103
12720, 
11084,TZ0306
3194,TZ1902
68403,TZ0301
38314,TZ2205
13611,TZ0502
69571,TZ1901
73580,TZ2002
35387,TZ0305
54754,TZ0206
69695,TZ0305
69203,TZ2202
29066,TZ2403
48923,TZ1203
59394, 
50542,TZ2301
23686,TZ0403
28699,TZ0304
47740,TZ0304
33523,TZ2004
24918,TZ0501
9703,TZ0603
42145,TZ2105
24458,TZ0106
36315,TZ0501
24135,TZ0601
40637,TZ2503
34726,TZ1804
49235,TZ1102
43228,TZ2006
48314,TZ2002
26197,TZ1601
3274,TZ2403
53953,TZ0205
33967,TZ1207
67927,TZ1703
31135,TZ1504
61799,TZ0102
70313,TZ1607
51812,TZ0502
66985,TZ2004
51188,TZ0607
40885,TZ1302
53512,TZ2103
61800,TZ2101
40577,TZ2201
52303,TZ1204
39899,TZ1005
32397,TZ1501
7531,TZ1302
73726,TZ1005
69684,TZ2302
41784,TZ1204
13839,TZ0903
1165,TZ2001
22450,TZ1101
22037,TZ1502
52003,TZ1504
28968,TZ0503
68605, 
29903,TZ1907
34552,TZ1702
60577,TZ2303
29567,TZ1005
18966,TZ0801
40776,TZ0202
57788,TZ1805
48323,TZ2606
74017,TZ0206
48075,TZ1701
55467,TZ1002
67208,TZ1101
73426,TZ0403
25716,TZ1501
38064,TZ2404
32755,TZ1607
10994, 
68745,TZ2007
2718,TZ0506
32919,TZ0504
36920,TZ0301
2362,TZ0803
46697, 
29152,TZ0301
26662,TZ1807
1965,TZ1603
29029,TZ1302
18999,TZ0202
38363,TZ1003
26260,TZ1902
54651,TZ1302
21287,TZ0103
11586,TZ0502
41273,TZ0702
10452,TZ2007
73774,TZ0102
34020,TZ2105
44145,TZ2101
67139,TZ0903
55238, 
42710,TZ1602
43253,TZ1503
29804,TZ1003
11262,TZ1703
69681,TZ0403
47237,TZ2202
58596,TZ1101
60296,TZ1102
36674,TZ0504
48834,TZ0102
54615,TZ2002
70049,TZ0702
33032,TZ0407
33657,TZ1702
4993,TZ2302
55344,TZ0304
73687,TZ1306
4063,TZ2105
38623,TZ0202
32070,TZ2003
18943,TZ0402
69634,TZ0304
35897,TZ2101
72340,TZ1204
63758,TZ1001
52727,TZ1002
48746,TZ1803
37523,TZ1405
14554,TZ1905
70646,TZ2605
51716,TZ0802
2821,TZ0601
24197,TZ2101
20909,TZ1203
44579,TZ2202
62053,TZ1305
32152,TZ1802
29823, 
34089,TZ2006
9010,TZ1902
52553,TZ0207
14920,TZ2606
34675,TZ2302
52464,TZ0901
58042,TZ0103
12102,TZ2202
20934, 
13119,TZ0206
56421,TZ1503
51996, 
7600,TZ0601
46856,TZ2609
63019,TZ1204
73939,TZ2606
43731,TZ0302
47877,TZ0601
72544,TZ1303
5201,TZ2404
70635,TZ1907
17160,TZ0601
25485,TZ0502
54748,TZ0407
51730,TZ1005
61115,TZ1104
17271,TZ2201
8043, 
49433,TZ2504
53969,TZ0202
67675, 
72001,TZ0202
36056,TZ2204
29387,TZ0401
32009,TZ2203
15290,TZ1605
12234,TZ0601
18491,TZ1703
30382,TZ1003
52264,TZ1203
38376,TZ2404
55580,TZ1306
6563,TZ1603
73573,TZ1703
41575,TZ0903
35370,TZ0602
6100,TZ1401
4638,TZ0206
45826,TZ0206
70136,TZ1403
6989,TZ1902
49838,TZ0504
71051, 
62470,TZ2503
53551,TZ2203
18524,TZ2202
20584,TZ2202
45301,TZ1604
15030,TZ0405
21239,TZ2004
35927,TZ2202
53029,TZ2104
34289,TZ0601
42159,TZ1906
6369,TZ1101
25648,TZ2006
16634,TZ1306
49285,TZ0702
14366,TZ0504
27515,TZ1702
37886,TZ0405
48936,TZ1102
73865,TZ0202
8936,TZ0404
28930,TZ0902
391,TZ1904
26901,TZ1605
64462,TZ1704
73223,TZ2201
9084,TZ0606
33949,TZ0407
38661,TZ0805
36100,TZ0603
3760,TZ0205
33928,TZ0304
68170,TZ0406
42302,TZ2404
29248,TZ0304
25304,TZ0701
25744,TZ1607
8746,TZ1101
6348,TZ0501
68951,TZ0803
8073,TZ1005
69837,TZ2601
58609,TZ1001
15310,TZ0305
13235,TZ0603
18046,TZ0101
45731,TZ2004
21653,TZ1204
44833,TZ1204
43666,TZ1702
53368,TZ1101
44687,TZ1802
64812,TZ1601
67783,TZ1402
51935,TZ1502
23779,TZ0506
29106,TZ1401
20569,TZ1607
5240,TZ0408
16017,TZ1005
12872,TZ1801
74168,TZ1001
31916,TZ0304
63533,TZ0801
13681,TZ0206
10820,TZ1601
11574,TZ1602
50747,TZ0401
8496,TZ0304
47458,TZ0501
44478,TZ1802
56973,TZ0502
18588,TZ0901
27407,TZ1401
70485,TZ0207
1500,TZ1301
10362,TZ1603
51884,TZ0302
224,TZ0307
40981,TZ2303
55105,TZ0408
5479,TZ1801
14983,TZ0503
59207,TZ2606
55886,TZ0503
44153,TZ1202
70173,TZ0303
41611,TZ0805
37815,TZ0303
6487,TZ0307
41142,TZ0304
51652,TZ2202
57926,TZ0401
50341,TZ1704
48498,TZ1501
22432,TZ0301
64192,TZ2303
30605,TZ0502
6852,TZ1806
5642,TZ0401
52775,TZ0106
58041,TZ1805
4029,TZ2007
35025,TZ0206
53836,TZ1805
56038,TZ0304
43998,TZ0408
32226,TZ2404
19742,TZ0405
22213,TZ0901
51992,TZ0301
69043,TZ2606
42179,TZ1603
18665,TZ0506
66754,TZ1104
5337,TZ0601
71136,TZ1605
17082,TZ1807
30968,TZ1005
71765,TZ2205
46818,TZ1702
31517,TZ0902
59377,TZ2404
39001,TZ1601
52941,TZ1301
7087,TZ1204
45646,TZ0304
11547,TZ2601
7749,TZ1001
46590,TZ0203
57262,TZ1104
40532,TZ1203
59804,TZ1904
22121,TZ1102
55696,TZ0405
61116,TZ2202
43192,TZ0504
52452, 
61312,TZ1305
42269,TZ0904
69062,TZ0502
57534,TZ0402
73756,TZ1204
22331,TZ1805
62557,TZ1603
33850,TZ1705
50150,TZ0407
33956,TZ0403
15556,TZ1804
69616,TZ0301
55740,TZ1703
73088,TZ0603
13867,TZ1403
17722,TZ0701
46741, 
72872,TZ0801
57234,TZ1402
25563,TZ1204
13560,TZ0410
48947,TZ1804
29949,TZ1608
58052,TZ1602
71239,TZ2103
9664,TZ1102
67817,TZ1204
30045,TZ0302
62830,TZ1102
69546,TZ0702
1840,TZ1803
19163,TZ1806
8848,TZ0502
36987,TZ2404
39256,TZ1203
17315,TZ2404
61794,TZ0101
63052,TZ0602
9161,TZ1207
26838,TZ0401
49395,TZ0304
13714,TZ1204
37182,TZ0602
10504,TZ0503
43436,TZ0604
15794, 
44545, 
67019,TZ2202
35449,TZ1302
8294,TZ1603
69113,TZ0102
73677,TZ1407
56983,TZ0503
13092,TZ0604
64724,TZ1601
16109,TZ1904
19009,TZ2101
68871, 
37464,TZ0503
57845,TZ0408
71354,TZ0407
30164,TZ2601
12539,TZ2103
68883,TZ1805
28362,TZ0202
801,TZ2001
38124,TZ0501
11173,TZ0501
1222,TZ2204
32316,TZ1001
30981,TZ0107
44771,TZ2204
68123,TZ1207
58877,TZ2203
4648,TZ1501
67550,TZ1501
62665,TZ1207
15410,TZ2103
37569,TZ0401
51344,TZ0501
57188,TZ0601
44595,TZ0504
14010,TZ1001
29125,TZ0201
67271,TZ0303
54913,TZ0601
18319,TZ1502
61339,TZ1301
62192,TZ0803
54814,TZ2004
10278,TZ0603
70860,TZ2503
44368,TZ1203
1919,TZ1805
67602,TZ2202
71978,TZ0303
29046, 
5502,TZ1404
15143,TZ0107
5386,TZ1304
45115,TZ2404
5765,TZ1403
30965,TZ1503
16263,TZ0103
35018,TZ0304
59107,TZ2202
11740,TZ0805
27425,TZ0404
7377,TZ0302
7080,TZ0601
43233,TZ1805
57136,TZ1104
43088,TZ2402
40851,TZ0501
47182,TZ1302
43540,TZ2202
11127,TZ1608
63127,TZ2205
13067,TZ0801
7728,TZ2002
3296,TZ2504
51540,TZ2205
35237,TZ1101
35959,TZ2403
32697,TZ2104
29729,TZ0601
53306,TZ0401
25059,TZ0202
10201,TZ2004
30833,TZ2201
70673,TZ1703
29017,TZ0803
71165,TZ1805
37722,TZ1302
25019,TZ0303
33813,TZ0402
47714,TZ0503
40899,TZ0702
74177,TZ2203
28920,TZ0105
35056,TZ1102
31498,TZ0305
36140,TZ0306
8366,TZ0502
37173,TZ1204
20032,TZ0801
23593,TZ0207
68074,TZ0406
47353,TZ1802
62039,TZ1101
46518,TZ0304
67460,TZ1503
64509,TZ2301
50496,TZ0601
20188,TZ0501
38112,TZ0903
15292,TZ1605
11476,TZ1401
30729,TZ0606
69804,TZ0203
35009,TZ1503
53612,TZ1104
40334,TZ1204
62629,TZ0405
49298,TZ1104
41630,TZ0206
20943,TZ2503
41922,TZ1005
70484,TZ2006
71122,TZ1202
12898,TZ0302
53041,TZ0503
47703,TZ2204
30695,TZ1602
13474,TZ2002
4282,TZ2606
6960,TZ1904
4472,TZ0505
30977,TZ0601
32392,TZ2004
42196,TZ2004
52552,TZ0901
11307,TZ2202
70658,TZ2605
30796,TZ0501
55772,TZ0901
6209,TZ2205
9035,TZ0207
48581,TZ1502
56480,TZ1402
56200,TZ1702
17069,TZ0406
28851,TZ0305
21970,TZ0906
66602,TZ2202
1926,TZ1203
18099,TZ1905
10120,TZ1201
1202,TZ0904
45249,TZ0702
65212,TZ0601
67784,TZ1703
65516,TZ0103
71453,TZ2601
23796,TZ0503
51392,TZ0305
70670,TZ2103
27197,TZ1804
59416,TZ1005
40294,TZ1406
15300,TZ1601
52373,TZ0304
11495,TZ2101
29972,TZ0202
46690,TZ2202
12252,TZ0503
55880,TZ2205
14385,TZ0901
27890,TZ0501
16639,TZ0401
32883,TZ0401
39378,TZ0802
71610,TZ1401
68524,TZ1807
46359,TZ0604
47535,TZ2504
25340,TZ0206
4308,TZ1102
10828,TZ1703
22912,TZ1204
62075, 
70754,TZ0803
19740,TZ1601
38846,TZ1405
58221,TZ1303
15597,TZ2403
19904,TZ0502
8395,TZ1803
44081,TZ0803
26705,TZ0506
47389,TZ1501
59477,TZ1202
72437,TZ0206
26147, 
57399,TZ1802
40911,TZ2101
20859,TZ1005
5869,TZ0103
38263,TZ2303
38887,TZ1907
61329,TZ0206
48877,TZ1102
5740,TZ1002
35439,TZ0102
25611,TZ1703
37709,TZ1703
37304,TZ1601
20406,TZ1302
35765,TZ1204
71064,TZ0506
50545,TZ1204
32037,TZ0801
38894, 
37720,TZ0701
18422,TZ0202
42499,TZ2606
59656,TZ1203
61077,TZ1606
23388,TZ0503
71198,TZ1703
38891,TZ0204
44414, 
22806,TZ1201
43545,TZ2201
2573,TZ0206
24842,TZ0805
67744,TZ0501
31820,TZ1204
49058,TZ1802
33555,TZ1802
72239,TZ0307
877,TZ1204
52608,TZ2102
53916,TZ0407
54458,TZ1401
3779,TZ0302
18963,TZ0506
33804,TZ2201
2222,TZ0302
33121,TZ1701
28218,TZ1002
12529,TZ1805
28890,TZ0906
17952,TZ0605
56726,TZ2105
37774,TZ0601
32268,TZ0303
60196,TZ2202
56761,TZ1606
32705,TZ0601
22367,TZ0302
46141,TZ2609
61967,TZ1703
61487,TZ2504
32169,TZ1204
26607,TZ0104
64213,TZ0206
56472,TZ1203
49102,TZ1306
34696,TZ2606
32042,TZ2002
14895,TZ2301
34954,TZ2202
64830,TZ1002
50921,TZ1605
14499,TZ1601
18346,TZ1602
49898,TZ0103
67215,TZ1101
45850,TZ0501
25006,TZ2206
39759,TZ1401
64068,TZ1904
55343,TZ0301
43821,TZ1802
48376,TZ0506
47816,TZ2403
73676,TZ0406
6622,TZ0302
50526,TZ2102
11100,TZ0904
62836,TZ1305
15128,TZ1603
34629,TZ1805
8081,TZ2206
11408,TZ2202
16929,TZ0307
15241, 
39117, 
42627,TZ2105
39912, 
38649,TZ0403
55297,TZ2606
39625,TZ1703
40412,TZ1805
13952,TZ1002
10938,TZ2609
32558,TZ1101
13450,TZ0409
22736,TZ0301
68030,TZ1101
59342,TZ0206
8826,TZ0507
58398,TZ0605
5229, 
28932,TZ2202
31465,TZ1003
21996,TZ1202
38241,TZ0105
31482,TZ1204
64245,TZ2202
39439,TZ0504
71513,TZ1901
28375,TZ2205
64388,TZ0206
14425,TZ1101
9678, 
61736,TZ0803
68860,TZ1907
63969,TZ1904
46162,TZ1406
25544,TZ2503
1389,TZ1703
70656,TZ1504
26996,TZ0206
11214,TZ1406
73917,TZ1304
67162,TZ1705
66594,TZ1805
9580,TZ2503
19886,TZ2204
25287,TZ1204
50531,TZ0202
26932,TZ0202
49724,TZ1904
12136,TZ0405
31036,TZ0503
70548,TZ0404
54598,TZ0302
28675,TZ0201
42517,TZ2104
38813,TZ1804
52866,TZ1006
47216,TZ2002
44653,TZ1502
46024,TZ1806
65815,TZ0802
45926,TZ0303
62906,TZ1607
43582,TZ0303
56373,TZ2204
50377,TZ0102
1786,TZ0201
9180,TZ1905
34325,TZ0803
55416,TZ0601
60687,TZ2203
24681,TZ2205
11360,TZ2503
65943,TZ1606
189,TZ1904
72289, 
4754,TZ2605
71934,TZ0304
12126,TZ0506
72190,TZ2206
30404,TZ0105
44753,TZ1805
8130,TZ1805
55891,TZ1606
52557,TZ1002
17522,TZ2202
65362,TZ1105
8211,TZ0202
54344,TZ0206
33723,TZ2204
26275,TZ0302
30735,TZ0601
55518,TZ2006
49588,TZ0802
39473,TZ1404
22725,TZ1005
51868,TZ2006
56099,TZ1904
44194,TZ2404
1688,TZ1807
1116,TZ0206
9797,TZ0107
21521,TZ0101
22146,TZ1401
31794,TZ1207
29850,TZ1202
844,TZ0302
28173,TZ0105
37136,TZ1805
41261,TZ0903
31740,TZ1204
71119,TZ2403
54946,TZ1402
55551,TZ1807
42049,TZ0304
59094,TZ1902
23292,TZ0703
61450,TZ0504
53731,TZ2606
53863,TZ1204
43229,TZ1606
12495,TZ2103
7819,TZ0301
64511,TZ1803
5949,TZ0501
54519,TZ0401
29963,TZ0504
10605,TZ1802
12755,TZ0304
28444,TZ2202
67802,TZ1606
35705, 
21658,TZ1102
45747,TZ1401
24413,TZ1101
2011,TZ0301
44408,TZ1901
18992,TZ1202
26733,TZ1607
54278,TZ1002
4721,TZ1902
5914,TZ0401
31709,TZ0503
24154,TZ2504
55515,TZ2204
38984,TZ1403
43758,TZ1101
58452,TZ1803
43005,TZ1003
43584,TZ1805
49667,TZ1102
12347,TZ0506
71145,TZ2202
72338,TZ2105
67749,TZ0101
23857,TZ1903
73950,TZ1005
65421,TZ1006
37652,TZ1607
59510,TZ2503
61191,TZ0602
30684,TZ0401
3369,TZ0204
51459,TZ0405
49428,TZ1805
45394,TZ1207
16248,TZ2303
59950,TZ1003
37472,TZ1905
32051,TZ0303
22824,TZ1204
9153,TZ0504
34616,TZ0304
64598,TZ1202
65527,TZ1802
64308,TZ0304
73136,TZ1403
19348,TZ0104
61001,TZ0606
43769,TZ0904
54918,TZ0501
4301,TZ1303
7083,TZ0507
53885,TZ2503
19487,TZ1401
64274, 
19443,TZ0503
44348,TZ2303
52344,TZ1501
8845,TZ0106
71299,TZ2006
38974, 
46836,TZ2205
7305,TZ1407
50576,TZ2202
11271,TZ2505
72875,TZ0503
69844,TZ1006
56364,TZ0503
58079,TZ1607
35952,TZ2202
32033,TZ0402
12941,TZ1805
36688,TZ0304
60309,TZ2004
8472,TZ2103
6077,TZ2404
11182,TZ2104
16567,TZ2609
47928,TZ1702
58639,TZ1306
31902,TZ1705
18279,TZ2004
68569, 
12942,TZ1702
47448,TZ0503
27608,TZ1005
49926,TZ2003
39964,TZ0104
70787,TZ2606
29240,TZ0504
2836,TZ0702
4277,TZ2202
62894,TZ1001
13725,TZ2605
65472,TZ1306
22701,TZ1906
4981,TZ0903
33809,TZ2404
68968,TZ0502
1973,TZ1002
21637,TZ0903
15025,TZ1607
46366,TZ1602
37487,TZ1401
3072,TZ1204
47705,TZ2503
32631,TZ0602
25463,TZ1904
10353,TZ1603
56592,TZ1104
7230,TZ2202
16351,TZ2104
35107,TZ2303
59569,TZ1904
72286,TZ2007
18303,TZ2606
46950,TZ1704
34688,TZ2006
29570,TZ1102
10780,TZ2302
40485,TZ1102
70687,TZ2202
30502,TZ1601
33505,TZ1306
45630,TZ1203
30399,TZ1404
37370,TZ1606
38905,TZ0302
23604,TZ1803
27379,TZ0304
15821,TZ1204
15267,TZ0103
70905,TZ1402
14310,TZ0903
37721,TZ1207
60956,TZ0104
30970,TZ0601
60977,TZ0105
53732,TZ0406
43944,TZ1207
2272,TZ2003
29653,TZ0202
71627,TZ0904
23231,TZ0302
66365,TZ0803
8881,TZ1704
49971,TZ0205
68243,TZ0406
10471,TZ1207
56623,TZ0304
10919,TZ1807
3252,TZ2402
17788,TZ1207
57260,TZ1102
13640,TZ2403
56584,TZ0605
61292,TZ0501
19836,TZ0302
44525,TZ2203
3276, 
3896,TZ0405
12260,TZ0402
65222,TZ1203
11239,TZ1904
56087,TZ2103
3914,TZ2102
62698,TZ1204
67461,TZ2403
8115,TZ1603
20262,TZ1404
20980,TZ0201
12994,TZ1503
57263,TZ2002
67710,TZ1904
6766,TZ1304
72141,TZ2202
61831,TZ0304
36868,TZ2606
50784,TZ0305
42566,TZ1002
27435,TZ2007
37918,TZ0503
73861,TZ1003
69254,TZ1606
27677,TZ1804
58552,TZ2103
64514,TZ1302
33397,TZ0501
29973,TZ1804
8954,TZ0501
54731,TZ1401
63,TZ1805
49757,TZ1303
61268,TZ1301
34660,TZ1005
33241,TZ1607
68106,TZ0401
6894,TZ2202
71809,TZ0801
26058,TZ1501
36873,TZ1606
6448,TZ1003
67725,TZ2203
70986,TZ2103
42052,TZ2101
46389,TZ0902
15642,TZ1401
69398,TZ1808
16877,TZ1401
69439,TZ2201
54605,TZ2104
17865,TZ1006
45537,TZ0303
46881,TZ2402
67062,TZ1207
2419,TZ2202
17357,TZ0801
73184,TZ1401
29059, 
45497,TZ2104
48700,TZ1204
67890,TZ0103
18116,TZ1002
61124, 
57222,TZ1704
2462,TZ1602
61315,TZ0204
49260,TZ0206
19194,TZ1704
12379,TZ2404
5111,TZ0105
20180,TZ0805
32549,TZ2606
18560,TZ2201
69172,TZ1003
35064,TZ1005
32054,TZ0503
41312, 
57273,TZ1401
65243,TZ0402
67203,TZ1204
35951,TZ1501
73780,TZ0504
21589,TZ0306
18741,TZ1501
26192, 
25162,TZ0601
62181,TZ0904
73613,TZ2202
61359,TZ1304
23331,TZ0207
9236,TZ1002
38713,TZ0406
52955,TZ2202
71665,TZ1204
67943,TZ2102
22158,TZ0601
56858,TZ0204
74068,TZ1806
12261,TZ0806
68678,TZ0802
38321,TZ1503
66647,TZ0103
52457,TZ2609
31781,TZ1902
2353,TZ1001
23098,TZ0501
24900,TZ1202
28066,TZ1403
58456,TZ1203
22683,TZ0305
27668,TZ0504
53666,TZ1403
71028,TZ0605
60246,TZ0503
66696,TZ0802
40413,TZ0301
51468,TZ1608
44681,TZ1405
12787,TZ0703
59869,TZ2302
9660,TZ1305
16900,TZ0501
45430,TZ0605
49952, 
48127,TZ0801
49216,TZ2004
38720,TZ1202
13508,TZ0409
46720,TZ0401
50589,TZ1702
55007,TZ1003
52002,TZ1801
52678,TZ1502
35512,TZ0501
45746,TZ0501
69584,TZ0303
54356,TZ0503
34408,TZ1401
36965,TZ1204
34937,TZ0903
38163,TZ0503
12280,TZ1703
58049,TZ1202
7507,TZ2105
66527,TZ0801
73767,TZ1305
18760,TZ1804
6358,TZ1906
27774,TZ1204
44526,TZ0202
13820,TZ1304
66101,TZ1101
1895,TZ1902
45629,TZ0803
5823,TZ0501
11707,TZ0603
40258,TZ1802
10577,TZ1904
5663,TZ1603
32756,TZ1602
19910,TZ2403
18261,TZ1602
20210,TZ2609
65594,TZ0605
34731,TZ1204
48657,TZ1101
10856,TZ1907
49538,TZ0407
7602,TZ1204
50911,TZ0501
33164,TZ2002
786,TZ2004
24889,TZ1905
38230,TZ2203
51626,TZ2205
67012,TZ1701
11688,TZ0207
64935,TZ0205
4270,TZ1803
18698,TZ1407
10736,TZ0506
50395,TZ1401
13391,TZ2202
10199,TZ1302
3443,TZ0901
5733,TZ0802
3165,TZ2003
53383,TZ0402
35682,TZ2202
58773,TZ1305
66597,TZ2204
29486,TZ2606
66428,TZ2101
54175,TZ1702
58799,TZ1703
67806,TZ1607
11643,TZ1404
44010,TZ0506
39396,TZ1207
23916,TZ1503
53843,TZ1606
38932,TZ1807
59618,TZ2002
72798,TZ1903
3802,TZ1204
32189,TZ1502
37564,TZ1204
20997,TZ0304
31228,TZ1705
33288, 
34887,TZ1701
37556,TZ0801
15316,TZ0405
44207,TZ0305
55707,TZ2504
67202,TZ1602
3476,TZ0601
17458,TZ1204
62676,TZ2202
56581,TZ0101
53875,TZ0703
38150,TZ0305
49314,TZ1705
57058,TZ0805
51816,TZ1402
27042,TZ0206
55541,TZ2002
64177,TZ0504
57330,TZ1101
71967,TZ1808
15660,TZ0304
57368,TZ0501
67055,TZ2004
12266,TZ0701
22523,TZ1204
52406,TZ1602
6779,TZ0702
41665,TZ0504
39910,TZ0302
38571,TZ0106
34416,TZ2102
58177,TZ2202
53586, 
72043,TZ0601
63502,TZ0602
73557,TZ1203
61638,TZ1601
16736,TZ0903
8584,TZ0407
12185,TZ0901
63932,TZ0506
20929, 
19490,TZ0507
50369,TZ0305
36706,TZ0203
65571,TZ0302
25394,TZ1402
22007,TZ0602
15078,TZ1003
53193,TZ1907
71089,TZ1004
46025,TZ2202
43804,TZ0304
66387,TZ0802
72082, 
8289,TZ1002
37954,TZ1905
19243,TZ0506
29594,TZ0102
12985,TZ1204
27732,TZ0104
26702,TZ2303
44412,TZ1904
52779,TZ1504
56452,TZ0501
46728,TZ1501
15757,TZ1601
8318,TZ2202
26246,TZ0805
5195,TZ1802
42950,TZ2206
57540,TZ0505
40058,TZ2001
17154,TZ2303
28867,TZ0601
16274,TZ1101
65721,TZ1404
33200,TZ0702
37810,TZ0802
5090,TZ0506
46396,TZ1805
55154,TZ1703
18664,TZ0605
66580,TZ2103
36932,TZ1701
72668,TZ2002
23758,TZ0103
30347,TZ2606
17143,TZ1605
72577,TZ0206
35028,TZ1104
27172,TZ1005
73434,TZ0302
28402,TZ0502
34684,TZ1701
8766,TZ1601
22662,TZ1002
39854,TZ0601
45078,TZ1904
31768,TZ0801
36242,TZ0304
18510,TZ0408
45518,TZ2609
33380,TZ0802
50753,TZ1403
32247,TZ2006
25720,TZ2505
13419,TZ1405
61780,TZ1602
38089,TZ0101
17957,TZ2204
71580,TZ2006
58223,TZ0504
66841,TZ2006
48690,TZ0504
65626,TZ1804
45006,TZ2606
598,TZ0102
58139,TZ0103
4353,TZ1801
73073,TZ0302
18281,TZ1805
72921,TZ1402
28916,TZ1006
38210,TZ0103
42424,TZ0204
19525,TZ0304
60408,TZ1601
33618,TZ0303
65174,TZ1101
33155,TZ0303
14787,TZ0304
14967,TZ0803
30183,TZ1705
5778,TZ0503
8100,TZ0501
27492,TZ1601
10597,TZ0202
23310,TZ2504
40280,TZ1401
7878,TZ1102
254,TZ0307
26523,TZ1806
33003,TZ2002
22044,TZ1606
16806,TZ2203
35595,TZ2102
5731,TZ0102
70530,TZ0703
68863,TZ2101
59118,TZ1207
43733,TZ1902
53335,TZ2202
7167,TZ0201
3408,TZ1901
13291,TZ0106
17871,TZ0502
3128,TZ2606
1478,TZ0304
13644,TZ0303
1244,TZ2504
48122, 
22933,TZ1702
39812,TZ0304
64005,TZ1601
47176,TZ1703
15095,TZ0206
38276,TZ0504
57479,TZ0901
49492,TZ0303
43416,TZ0206
27846,TZ1607
45428,TZ1906
32898,TZ1804
64483,TZ1902
44260,TZ1902
72534,TZ2402
56772, 
50228,TZ1802
32966,TZ1907
18219,TZ0301
70598,TZ1803
26868,TZ2605
55146,TZ2004
62423,TZ0302
38769,TZ2204
37942,TZ0305
58979,TZ1002
48761,TZ1601
